datetime,author,body
1225407594283577344,JUDITHM53348512,"RT @QuickTake: Here’s how the #coronavirus has spread globally: 🇨🇳🇹🇭🇯🇵🇰🇷🇹🇼🇺🇸🇭🇰🇸🇬🇻🇳🇳🇵🇫🇷🇦🇺🇲🇾🇨🇦🇰🇭🇱🇰🇩🇪🇦🇪🇮🇳🇵🇭🇫🇮🇬🇧🇮🇹🇪🇸🇸🇪🇷🇺
#CoronavirusOutbreak h…"
1225407529427111936,BookClubReading,"RT @livecrisisnews: #VIDEO: Medics in #Wuhan, China hauling out body after body into the van as coronavirus death toll rises.

#Coronavirus…"
1225407496065445888,Das123Madan,RT @Baidu_Inc: Baidu created a 300M RMB fund to support #CoronavirusOutbreak control &amp; prevention and promote long-term public health secur…
1225407462758477824,Ram4Bharatiyata,"RT @PIB_India: Update on #Coronavirus: All 645 evacuees from #Wuhan, China tested NEGATIVE for Novel Coronavirus; No new case for #nCoV rep…"
1225407423768338432,OtherSide61,"RT @aslamkhanbombay: Another major Chinese city has been placed on lockdown. In some districts, only one person per household is permitted…"
1225407370840461314,wer4thepeople,RT @Mina32134295: ☣⚠️ The methods of the Chinese government are becoming more increasingly repressive in order to integrate supposedly infe…
1225407361260478467,seanchoy_1984,RT @sumlokkei: #earlier - after #carrielam announced that Shenzhen Bay and HKZM Bridge are the last two ports linked to #mainland open - CT…
1225407358114975744,PaulPeronista,"RT @vote4dongshen: #UPDATE latest on #coronavirus @V2019N 1,000+ doctors and nurses got infected by #corononavirus in #wuhan hospitals. #Co…"
1225407356818903040,Kat_Sim,"RT @IsChinar: The state allowed this video out...hospital room which netizens are referring to as waiting room, take a guess what they are…"
1225407312480759809,intellihubnews,RT @Baltahji: #corononavirus can survive 5 up to days in a natural environment (as most scientists says) so money becomes a dangerous thing…
1225407235351666689,abuHani77898503,"RT @nerd_hawk: Large numbers crow flying in the sky in Hubei, Henan, Tianjin &amp; other places in China after the #CoronavirusOutbreak . Peopl…"
1225407227793694726,cgtnamerica,RT @CGTNOfficial: How Chinese supermarkets have been impacted in #CoronavirusOutbreak https://t.co/etbkSIfkvL
1225407171216711680,Eidgenosse13,"RT @IsChinar: The state allowed this video out...hospital room which netizens are referring to as waiting room, take a guess what they are…"
1225407128585875457,Cat831101,"RT @_jasmineleung_: Discontentment towards govt since #HongKongProtests, and now #CoronavirusOutbreak, reinforces unity: protest-themed dis…"
1225407118754209796,arzanyaaa,"RT @YeahItsMe07: A Chinese nurse in a coronavirus-hit hospital in Henan Province gives her sobbing daughter an ""air hug."" #CoronavirusOutbr…"
1225407117865160706,Herb0115,"RT @IsChinar: One of the coolest chase videos on twitter....

suspected person infected with coronavirus it's taken down by a 1.5 seater lo…"
1225407115826810880,KimJerym13,"RT @QuickTake: Here’s how the #coronavirus has spread globally: 🇨🇳🇹🇭🇯🇵🇰🇷🇹🇼🇺🇸🇭🇰🇸🇬🇻🇳🇳🇵🇫🇷🇦🇺🇲🇾🇨🇦🇰🇭🇱🇰🇩🇪🇦🇪🇮🇳🇵🇭🇫🇮🇬🇧🇮🇹🇪🇸🇸🇪🇷🇺
#CoronavirusOutbreak h…"
1225407088433811456,jstchazzz,"RT @QuickTake: LATEST: Saudi Arabia says foreign residents who have traveled to China won’t be allowed to return, state media reports #coro…"
1225407070444244992,KashmirAForgot1,"Death toll in China’s #coronavirus outbreak rises to #564. More than 28,000 confirmed cases reported so far, says N… https://t.co/oeWq3K9gcu"
1225407069890793473,Cat831101,RT @HongKongPolyU: Maintaining good personal hygiene is important in the fight against the #CoronavirusOutbreak. PolyU staff and students h…
