datetime,author,body
1223822866585735168,2020-02-02 04:18:03,"RT @SenTedCruz: Yesterday a majority in the Senate said: “we’re done, we’ve got enough, this is over.”
 
The President is going to be acqui…"
1223802941427109888,2020-02-02 02:58:53,RT @ROHLL5: @PlaysTrumpCard @Lrihendry @realDonaldTrump @AnthemRespect @bfraser747 @atensnut @CarmineSabia @oUSA_JEDIo @carrieksada @Text88…
1223802688242114560,2020-02-02 02:57:52,RT @Lrihendry: I want to remind all the lie filled leftist hypocrites of what happened in 1998 when they were all fine with Democrats block…
1223725034688131074,2020-02-01 21:49:18,"RT @Lrihendry: WOW! Mr President, this woman, Lynn, has never voted in her entire life until she was 59 years old. At the time she voted fo…"
1223724802306977799,2020-02-01 21:48:23,RT @IamAllOutOfGum: @Lrihendry @PlaysTrumpCard @realDonaldTrump @AnthemRespect @bfraser747 @ROHLL5 @atensnut @CarmineSabia @oUSA_JEDIo @car…
1223724526443421698,2020-02-01 21:47:17,"RT @PlaysTrumpCard: @realDonaldTrump We support you because we know your heart is in the right place, and greatly appreciate what an incred…"
1223724144417812480,2020-02-01 21:45:46,"RT @Lrihendry: Fascinating paradox: the more President Trump gets investigated, the more crimes are exposed involving prominent Democrats."
1223640662689689602,2020-02-01 16:14:02,Getting a little exercise this morning! https://t.co/fyAAcbhbgk
1223608267806367744,2020-02-01 14:05:19,"RT @SeanDNaylor: U.S. killed a top al-Qaeda leader in Yemen, reports say https://t.co/MVV9dTl721 via @Yahoo"
1223608228229058567,2020-02-01 14:05:09,"RT @Rita_Katz: 6)Of all living #AlQaeda leaders, al-Rimi was the most compelling, known for his charisma &amp; beloved across the AQ community.…"
1223608152731672577,2020-02-01 14:04:51,"RT @Rita_Katz: 5)As I said yesterday, all but confirmed that #AQAP leader Qassim al-Rimi was killed in a U.S. drone strike. AQAP, although…"
1223607958942179328,2020-02-01 14:04:05,"RT @Rita_Katz: 4)If true, and it seems to be, the dead of al-Rimi would mark a major blow to #AlQaeda on the whole. Al-Rimi was a candidate…"
1223607929074585601,2020-02-01 14:03:58,"RT @Rita_Katz: 3)Breaking: It appears that Qasim al-Rimi, leader of the Yemen-based #AQAP, was the individual targeted &amp; killed in a U.S. d…"
1223602537200345088,2020-02-01 13:42:32,"Trump poll numbers are the highest since election, despite constant phony Witch Hunts! Tens of thousands of people… https://t.co/25ev8DpG1L"
1223595478773837825,2020-02-01 13:14:30,"Congratulations to @loudobbs, Number One. Lou has shown the Fake News what happens when you cover “America’s Greate… https://t.co/rOwyKf4Cox"
1223399034552930305,2020-02-01 00:13:54,"No matter what you give to the Democrats, in the end, they will NEVER be satisfied. In the House, they gave us NOTHING!"
1223381882902986752,2020-01-31 23:05:44,Democrats = 17 Witnesses. Republicans = 0 Witnesses.
